146381501,40.5035629,22.9155895
146381503,40.5031416,22.9156635
146381505,40.5030631,22.9157167
146381506,40.5028399,22.9159747
146381508,40.5028365,22.9161300
146381509,40.5028511,22.9164344
146381511,40.5028952,22.9174770
146381512,40.5028785,22.9179034
146381514,40.5029201,22.9200670
146382183,40.5023112,22.9202355
146382196,40.5050248,22.9192916
146382731,40.5010496,22.9241539
146383244,40.5086098,22.9228828
146383742,40.5029348,22.9255119
146383744,40.5080747,22.9248596
146383910,40.5037127,22.9198247
146384797,40.5039093,22.9212462
146384799,40.5040521,22.9223448
146384800,40.5041035,22.9227338
146384801,40.5042689,22.9238827
146384802,40.5044868,22.9253435
146384803,40.5047237,22.9268536
146384804,40.5049774,22.9285032
146384805,40.5052238,22.9303217
146386056,40.5028961,22.9211459
146386057,40.5028970,22.9225150
146386058,40.5029043,22.9240116
146386059,40.5029286,22.9271518
146386060,40.5028777,22.9289066
146386062,40.5027691,22.9307497
146386625,40.5054858,22.9321977
146386627,40.5056769,22.9339327
146386629,40.5057940,22.9357467
146386922,40.5025988,22.9326815
146387295,40.5012919,22.9379980
146387942,40.5014562,22.9382642
146387945,40.5020162,22.9385434
146387947,40.5036319,22.9381374
146388352,40.5111453,22.9351334
146388361,40.5103742,22.9327730
146388362,40.5107119,22.9338551
146388702,40.5105609,22.9338924
146388706,40.5057594,22.9350880
146389221,40.5034605,22.9342595
146389222,40.5089557,22.9331246
146389617,40.5034250,22.9334155
146390239,40.4951909,22.9282614
146393477,40.4717445,22.9289699
146393478,40.4722179,22.9290976
146393480,40.4727819,22.9292811
146393481,40.4736532,22.9294930
146393483,40.4739321,22.9295186
146393484,40.4744728,22.9294320
146393486,40.4749404,22.9293925
146393488,40.4753805,22.9293969
146393490,40.4759777,22.9294307
146393492,40.4769740,22.9294239
146393493,40.4774860,22.9293927
146393494,40.4778851,22.9292907
146393496,40.4782804,22.9291582
146393497,40.4787226,22.9290036
146393499,40.4791060,22.9288187
146393501,40.4795017,22.9285235
146393503,40.4802538,22.9280014
146393504,40.4804633,22.9279021
146393505,40.4805562,22.9278633
146393507,40.4808144,22.9277909
146393509,40.4818594,22.9275124
146393511,40.4823990,22.9273622
146393513,40.4831316,22.9270298
146393514,40.4837128,22.9267119
146393515,40.4837937,22.9266856
146393517,40.4842700,22.9265381
146393518,40.4847735,22.9263016
146393520,40.4852476,22.9261440
146393522,40.4859065,22.9260788
146393524,40.4860266,22.9261046
146393525,40.4863892,22.9262250
146393526,40.4868775,22.9263444
146393528,40.4870808,22.9263500
146393529,40.4873065,22.9263352
146393532,40.4881525,22.9262690
146393534,40.4886503,22.9262195
146393535,40.4892370,22.9261283
146393536,40.4895645,22.9260422
146393538,40.4902552,22.9259077
146393539,40.4908114,22.9258038
146393540,40.4913698,22.9256886
146393541,40.4919915,22.9256380
146393544,40.4922998,22.9257825
146393545,40.4925929,22.9259315
146393546,40.4935082,22.9263354
146393547,40.4942490,22.9264964
146393548,40.4947988,22.9265958
146393550,40.4952436,22.9265720
146400368,40.4983130,22.9124617
146400369,40.4987231,22.9117982
146400371,40.4994606,22.9104992
146400691,40.4979532,22.9131126
146400694,40.4984939,22.9136410
146401302,40.4962115,22.9126432
146401303,40.4966291,22.9117908
146401305,40.4977590,22.9101110
146401306,40.4979453,22.9099915
146401313,40.4991046,22.9111235
146401315,40.4994187,22.9114115
146401730,40.4970433,22.9134251
146401731,40.4974877,22.9126642
146401733,40.4986617,22.9107024
146401734,40.4989805,22.9101112
146402237,40.4970496,22.9122491
146402239,40.4982744,22.9103203
146402242,40.4983794,22.9101727
146402243,40.4986139,22.9099904
146402245,40.4987912,22.9099561
146402247,40.4989086,22.9098325
146402248,40.4991777,22.9096101
146402616,40.4966300,22.9108101
146402617,40.4970211,22.9111905
146402619,40.4974607,22.9116143
146402620,40.4978839,22.9120263
146402621,40.4994517,22.9135385
146402622,40.4999692,22.9140203
146403303,40.5002352,22.9122271
146403306,40.5006853,22.9136486
146403309,40.5008993,22.9143530
146403310,40.5009166,22.9151469
146403311,40.5009146,22.9159167
146403312,40.5009207,22.9163915
146403432,40.5021428,22.9135672
146404297,40.5018385,22.9135499
146404299,40.5012480,22.9134732
146404300,40.5009758,22.9136081
146404301,40.5002160,22.9137784
146404305,40.4995286,22.9143094
146404307,40.4992373,22.9142558
146404310,40.4987660,22.9141190
146404314,40.4984257,22.9137598
146404315,40.4981950,22.9141065
146404316,40.4979188,22.9141431
146404318,40.4976369,22.9141634
146404319,40.4974995,22.9140998
146404905,40.4988560,22.9129666
146404906,40.4996776,22.9116709
146404907,40.5000276,22.9110144
146405101,40.4986986,22.9099743
146405584,40.5005742,22.9115984
146405585,40.5010244,22.9120041
146405587,40.5014948,22.9124500
146405588,40.5016785,22.9125596
146405591,40.5019401,22.9129300
146405592,40.5020361,22.9132875
146406114,40.5008524,22.9109757
146406115,40.4990667,22.9141918
146406199,40.5005882,22.9136290
146406393,40.4998393,22.9128893
146406833,40.5014806,22.9134947
146407376,40.5029085,22.9148368
146408027,40.5021311,22.9138555
146408040,40.5032423,22.9171597
146408043,40.5034353,22.9183180
146408778,40.5044353,22.9165942
146409238,40.5046426,22.9178007
146409544,40.5052998,22.9206934
146409867,40.5071254,22.9213942
146410425,40.4984163,22.9228199
146410428,40.5006672,22.9225612
146410429,40.5020710,22.9225499
146410430,40.5033698,22.9224584
146411052,40.4961355,22.9273443
146411266,40.4985667,22.9244078
146411267,40.4987281,22.9260973
146411268,40.4988485,22.9277357
146411270,40.4989006,22.9285434
146411271,40.4989708,22.9295137
146411709,40.5005271,22.9204705
146411710,40.5005542,22.9210494
146411711,40.5005999,22.9216421
146411712,40.5007135,22.9234104
146411713,40.5007571,22.9241668
146412191,40.4998115,22.9218648
146412194,40.4999730,22.9234585
146412200,40.5002024,22.9258869
146412201,40.5002888,22.9267259
146412466,40.4986557,22.9252639
146413014,40.4967913,22.9263720
146413015,40.4968525,22.9272329
146413018,40.4969495,22.9279993
146413020,40.4970255,22.9287283
146413021,40.4971474,22.9299215
146413608,40.4962233,22.9255268
146414166,40.4969136,22.9237696
146414168,40.4975156,22.9237115
146414169,40.4984850,22.9236253
146414171,40.5011398,22.9233969
146414380,40.4974571,22.9229185
146414889,40.4976099,22.9245231
146414890,40.4977131,22.9253704
146414892,40.4977971,22.9262387
146414893,40.4978565,22.9270924
146414895,40.4978933,22.9278631
146414896,40.4979462,22.9286139
146414897,40.4980000,22.9297234
146415329,40.4951900,22.9286169
146415330,40.4956575,22.9288440
146415332,40.4958289,22.9288670
146415334,40.4962948,22.9287942
146416142,40.4993519,22.9227032
146416143,40.4994336,22.9235087
146416144,40.4995169,22.9243266
146416146,40.4996895,22.9259713
146416148,40.4997850,22.9267912
146416152,40.5000223,22.9293053
146416759,40.5010757,22.9287122
146416770,40.4964070,22.9301043
146416772,40.4957544,22.9301834
146416774,40.4949298,22.9303121
146417057,40.5009971,22.9274328
146418212,40.4981191,22.9222940
146418213,40.4977001,22.9222794
146418214,40.4973177,22.9222550
146418215,40.4966880,22.9223198
146418216,40.4954415,22.9225579
146418217,40.4949027,22.9226831
146418218,40.4946701,22.9228258
146418220,40.4942482,22.9229913
146418221,40.4937391,22.9230995
146418222,40.4931443,22.9232049
146418225,40.4929597,22.9232100
146418226,40.4927238,22.9231856
146418228,40.4925245,22.9231701
146418229,40.4923142,22.9231730
146418230,40.4921882,22.9230630
146418231,40.4921153,22.9229421
146418232,40.4917691,22.9230513
146418233,40.4914476,22.9231495
146418234,40.4908419,22.9231761
146418235,40.4902639,22.9231799
146419151,40.4950329,22.9207317
146419152,40.4954233,22.9210218
146419153,40.4956950,22.9212700
146419156,40.4959801,22.9216059
146419157,40.4962356,22.9218471
146419159,40.4964953,22.9220133
146419162,40.4968021,22.9227230
146419164,40.4968593,22.9229661
146419166,40.4968688,22.9231409
146419829,40.4952743,22.9257038
146421178,40.4947661,22.9284279
146421179,40.4945713,22.9283058
146421181,40.4941735,22.9280940
146421182,40.4940512,22.9280792
146421184,40.4933852,22.9280658
146421185,40.4931027,22.9280926
146421186,40.4912659,22.9281781
146421189,40.4908483,22.9281789
146421190,40.4903428,22.9282785
146421193,40.4894893,22.9284405
146421194,40.4882074,22.9286138
146421196,40.4868731,22.9287934
146421197,40.4861866,22.9288793
146421198,40.4855930,22.9290386
146421199,40.4851786,22.9291901
146421200,40.4846238,22.9294715
146421201,40.4841976,22.9296523
146421202,40.4841028,22.9296742
146421203,40.4835996,22.9296362
146421204,40.4833469,22.9296254
146421206,40.4830429,22.9296941
146421208,40.4827074,22.9296877
146421209,40.4824071,22.9295938
146421211,40.4821451,22.9295080
146421212,40.4812859,22.9293913
146421213,40.4794292,22.9293833
146421215,40.4793741,22.9293717
146421216,40.4793495,22.9293378
146421217,40.4793348,22.9292953
146421219,40.4793246,22.9286558
146424493,40.4939481,22.9199312
146424498,40.4747748,22.9189143
146424500,40.4752383,22.9191289
146424501,40.4756714,22.9193060
146424502,40.4761624,22.9194418
146424504,40.4766328,22.9195074
146424506,40.4771017,22.9195534
146424507,40.4774582,22.9194980
146424508,40.4778196,22.9193261
146424510,40.4787696,22.9189891
146424511,40.4792333,22.9188274
146424512,40.4794757,22.9187267
146424514,40.4800263,22.9187609
146424515,40.4801886,22.9187730
146424516,40.4803778,22.9187687
146424517,40.4807286,22.9186922
146424519,40.4811591,22.9184916
146424521,40.4815712,22.9183135
146424522,40.4818711,22.9182387
146424523,40.4822721,22.9182491
146424524,40.4824899,22.9182318
146424525,40.4841499,22.9175668
146424526,40.4847055,22.9174144
146424527,40.4849902,22.9172898
146424528,40.4852401,22.9171805
146424529,40.4853541,22.9171273
146424530,40.4855420,22.9171349
146424531,40.4859463,22.9173084
146424532,40.4860792,22.9173346
146424533,40.4862113,22.9173022
146424534,40.4864151,22.9172235
146424535,40.4866242,22.9171720
146424536,40.4868240,22.9171270
146424537,40.4870248,22.9171121
146424538,40.4872238,22.9170908
146424540,40.4874055,22.9170305
146424541,40.4876072,22.9169575
146424542,40.4878204,22.9168944
146424545,40.4879120,22.9168881
146424547,40.4880261,22.9169326
146424549,40.4880695,22.9169919
146424551,40.4883416,22.9175113
146424553,40.4886680,22.9177484
146424555,40.4890547,22.9179445
146424557,40.4897039,22.9181175
146424559,40.4905001,22.9183693
146424561,40.4914976,22.9188116
146424563,40.4923060,22.9191809
146424566,40.4930105,22.9195680
146424568,40.4935482,22.9197843
146424569,40.4945559,22.9200122
146424570,40.4956808,22.9201781
146424571,40.4962467,22.9202486
146424573,40.4967724,22.9202067
146424574,40.4976338,22.9201629
146424575,40.4982255,22.9201234
146424576,40.4986901,22.9201129
146424577,40.4991389,22.9201493
146424578,40.4993778,22.9202352
146424580,40.5000001,22.9204614
146424649,40.5001497,22.9072988
146427387,40.5000622,22.9073541
146427389,40.4999294,22.9075009
146427390,40.4998689,22.9075660
146427392,40.4993360,22.9078647
146427393,40.4989913,22.9078540
146427395,40.4986359,22.9077778
146427397,40.4981023,22.9076802
146427398,40.4978319,22.9076427
146427399,40.4974064,22.9076684
146427400,40.4971160,22.9076083
146427401,40.4969380,22.9075269
146427403,40.4967786,22.9074520
146427405,40.4966225,22.9072328
146427406,40.4960007,22.9072787
146427408,40.4958859,22.9072522
146427409,40.4958377,22.9072265
146427410,40.4955677,22.9071312
146427411,40.4951088,22.9071298
146427412,40.4944397,22.9071714
146427414,40.4940073,22.9072223
146427415,40.4933287,22.9075209
146427417,40.4925164,22.9079051
146427418,40.4913699,22.9084137
146427420,40.4909260,22.9087133
146427421,40.4903683,22.9091763
146427422,40.4893956,22.9100106
146427423,40.4889180,22.9103753
146427425,40.4882488,22.9107581
146427427,40.4870406,22.9114654
146427428,40.4866547,22.9116728
146427430,40.4861222,22.9120658
146427431,40.4850766,22.9128384
146427433,40.4845724,22.9132692
146427435,40.4840435,22.9136884
146427436,40.4832258,22.9141672
146427438,40.4823293,22.9146059
146427439,40.4813427,22.9150174
146427440,40.4806194,22.9153083
146427442,40.4799332,22.9155830
146427443,40.4788609,22.9158746
146427445,40.4780624,22.9160229
146427446,40.4771340,22.9162066
146427448,40.4760514,22.9163625
146427449,40.4744243,22.9166309
146427450,40.4736355,22.9167901
146427451,40.4726155,22.9170330
146427452,40.4714990,22.9174085
146427453,40.4708489,22.9176728
146427455,40.4702619,22.9180257
146427456,40.4698053,22.9181651
146429089,40.4990924,22.8996327
146429092,40.4989703,22.8991659
146429094,40.4987822,22.8989638
146429103,40.4983916,22.8988579
146429106,40.4982570,22.8988981
146429109,40.4981224,22.8988834
146429112,40.4980041,22.8988297
146429115,40.4978634,22.8987466
146429118,40.4977430,22.8986447
146429120,40.4976125,22.8986393
146429124,40.4974357,22.8986948
146429126,40.4968568,22.8988539
146429127,40.4941297,22.8995861
146429128,40.4922443,22.9001088
146429129,40.4888721,22.9010198
146429130,40.4851236,22.9020551
146429131,40.4836742,22.9023059
146429132,40.4807640,22.9028437
146429134,40.4790472,22.9031816
146429135,40.4770365,22.9035826
146429137,40.4740872,22.9041365
146429139,40.4736098,22.9041928
146429140,40.4731548,22.9042384
146429141,40.4723039,22.9042988
146429143,40.4712980,22.9043886
146429145,40.4691661,22.9045634
146429146,40.4685873,22.9046086
146429147,40.4680911,22.9046687
146429149,40.4670896,22.9047694
146429150,40.4666978,22.9048381
146429151,40.4661559,22.9047952
146429153,40.4659404,22.9047523
146429154,40.4655355,22.9048553
146429156,40.4646866,22.9050784
146429157,40.4644969,22.9051653
146431158,40.5003694,22.8940125
146431160,40.5004066,22.8942632
146431161,40.5004392,22.8945932
146431162,40.5004494,22.8947514
146431164,40.5004732,22.8951419
146431167,40.5004956,22.8958182
146431168,40.5005237,22.8961381
146431169,40.5005617,22.8970367
146431170,40.5006311,22.8980881
146431171,40.5008424,22.8990002
146431172,40.5009454,22.8994689
146431173,40.5010878,22.9001293
146431174,40.5011430,22.9004499
146431175,40.5014449,22.9019570
146431176,40.5015475,22.9025549
146431177,40.5017496,22.9031579
146431178,40.5017739,22.9033677
146431179,40.5018632,22.9040047
146431180,40.5018920,22.9042094
146431181,40.5018566,22.9043902
146431182,40.5017812,22.9047053
146431183,40.5016890,22.9048420
146431184,40.5011400,22.9051782
146431186,40.5010361,22.9052126
146431187,40.5010288,22.9053667
146431188,40.5009578,22.9055522
146431191,40.5002298,22.9058092
146431192,40.4999425,22.9058864
150540551,40.5020027,22.9362878
150540552,40.5021322,22.9362677
150540553,40.5026573,22.9362355
150540554,40.5035550,22.9361640
150540555,40.5018690,22.9349470
150540556,40.5019160,22.9349913
150540557,40.5019486,22.9350650
150540558,40.5019772,22.9351522
150540559,40.5020077,22.9352645
150540560,40.5019655,22.9355790
150540561,40.5018803,22.9360910
150540562,40.5018956,22.9361795
150540568,40.5022680,22.9328996
150540578,40.5023869,22.9308061
150540579,40.5023894,22.9311141
150540580,40.5023219,22.9322427
150540582,40.5022944,22.9322890
150540641,40.5020523,22.9349377
150540642,40.5021135,22.9344650
150540643,40.5022321,22.9332438
150540648,40.5022937,22.9324515
150540650,40.4999399,22.9284452
150540660,40.5004724,22.9283667
150540675,40.5015313,22.9324742
150540676,40.5013608,22.9324780
150540677,40.5010737,22.9324539
150540678,40.5005666,22.9324452
150540679,40.4999790,22.9324644
150540680,40.4993424,22.9324543
150540681,40.4991310,22.9324577
150540682,40.4988638,22.9324825
150540683,40.4985581,22.9324536
150540684,40.4984531,22.9324456
150540685,40.4982335,22.9324927
150540686,40.4977277,22.9326953
150540687,40.4973422,22.9328146
150540688,40.4969782,22.9329688
150540689,40.4962846,22.9331808
150540690,40.4954983,22.9334195
150540691,40.4951618,22.9335161
150540692,40.4949400,22.9336500
150540700,40.4962194,22.9281136
150540701,40.4961849,22.9268871
150540702,40.4962369,22.9264404
150540703,40.4961995,22.9246537
150540721,40.5034052,22.9288444
150540776,40.5055651,22.9153917
150540778,40.5042738,22.9159576
150540788,40.5057221,22.9160456
150540816,40.5037044,22.9162090
150540833,40.5056144,22.9137339
150540841,40.5058329,22.9145620
150540842,40.5059923,22.9151862
150540844,40.5064506,22.9169335
150540845,40.5073362,22.9202375
150540846,40.5068521,22.9204939
150540847,40.5078158,22.9199956
150540850,40.5081554,22.9231401
150540853,40.5081338,22.9250154
150540856,40.5090836,22.9245552
150540857,40.5074777,22.9226517
150541110,40.5079648,22.9224166
150541111,40.5084355,22.9221872
150541167,40.5058200,22.9189217
150541265,40.5062021,22.9202963
150541266,40.5065835,22.9216500
150541284,40.5077893,22.9207656
150541285,40.5079090,22.9202804
150541301,40.5091999,22.9285370
150541302,40.5101239,22.9280651
150541303,40.5089776,22.9262328
150541304,40.5094090,22.9275596
150541305,40.5096342,22.9283205
150541306,40.5100850,22.9297113
150541310,40.5105663,22.9295033
150541313,40.5082531,22.9255096
150541340,40.5090615,22.9254493
150541350,40.5094233,22.9256946
150541383,40.5065268,22.9193367
150541386,40.5037975,22.9205380
150541389,40.5074757,22.9189083
150541400,40.5049814,22.9129681
150541403,40.5035920,22.9108604
150541404,40.5045073,22.9098174
150541413,40.5020717,22.9091358
150541414,40.5031497,22.9087418
150541415,40.5042119,22.9083484
150541417,40.5026303,22.9064024
150541427,40.5024496,22.9055864
150541431,40.5021721,22.9073872
150541432,40.5027888,22.9071168
150541433,40.5038690,22.9067135
150541434,40.5044681,22.9064945
150541462,40.5027298,22.8961488
150541465,40.5010237,22.8998375
150541466,40.5011846,22.8997880
150541467,40.5019339,22.8995451
150541468,40.5030867,22.8991315
150541469,40.5001562,22.9048054
150541470,40.5004171,22.9047303
150541471,40.5006920,22.9046444
150541477,40.5037779,22.9043644
150541480,40.5043193,22.9074251
150541486,40.5016989,22.9084656
150541504,40.5021118,22.9093346
150541505,40.5021896,22.9098438
150541506,40.5019001,22.9099318
150541508,40.5022261,22.9101212
150541509,40.5022791,22.9105094
150541510,40.5023548,22.9110102
150541512,40.5013001,22.9086506
150541517,40.5012290,22.9093567
150541519,40.5008475,22.9088385
150541520,40.5006048,22.9087229
150541521,40.5005675,22.9084862
150541522,40.5005745,22.9083754
150541523,40.5006905,22.9082413
150541524,40.5006957,22.9082369
150541526,40.5008444,22.9080128
150541528,40.5009078,22.9079749
150541590,40.5006390,22.9082816
150541606,40.5039755,22.9217095
150541620,40.5088062,22.9283643
150541621,40.5086856,22.9284414
150541622,40.5085374,22.9285066
150541623,40.5083860,22.9285540
150541625,40.5082543,22.9287649
150541637,40.5092056,22.9343499
150541638,40.5095814,22.9361266
150541669,40.5087732,22.9344789
150541670,40.5085410,22.9332567
150541675,40.5078334,22.9356364
150541709,40.5089141,22.9352311
150541710,40.5093613,22.9350653
150541711,40.5102306,22.9347053
150541712,40.5108684,22.9343364
150541734,40.5113282,22.9342319
150541736,40.5111600,22.9350203
150541737,40.5122285,22.9340280
150541738,40.5083369,22.9346080
150541741,40.5084615,22.9354225
150541742,40.5086591,22.9367218
150541746,40.5070241,22.9372815
150541764,40.5069814,22.9368175
150541765,40.5069058,22.9358314
150541766,40.5067968,22.9348867
150541767,40.5066966,22.9336687
150541782,40.5058202,22.9360648
150541792,40.5036656,22.9334301
150541793,40.5041908,22.9334226
150541794,40.5045439,22.9332961
150541795,40.5055475,22.9327628
150541803,40.5060204,22.9282796
150541817,40.5023727,22.9302997
150541821,40.5022933,22.9289439
150541822,40.5024461,22.9289823
150541823,40.5033122,22.9069099
150541828,40.5034909,22.9077498
150541829,40.5036649,22.9085564
150541908,40.4862575,22.9542295
150541909,40.4853249,22.9544652
150541955,40.5037064,22.9507852
150541956,40.5038936,22.9507911
150541957,40.5041795,22.9509773
150541958,40.5054342,22.9521306
150541959,40.5059604,22.9526319
150541960,40.5070106,22.9536709
150542017,40.5080654,22.9370879
150542019,40.5080318,22.9380283
150542020,40.5080619,22.9396566
150542021,40.5080931,22.9423847
150542022,40.5081011,22.9430383
150542023,40.5081076,22.9449008
150542024,40.5081337,22.9470037
150542025,40.5081403,22.9473298
150542026,40.5081011,22.9475272
150542027,40.5080268,22.9476499
150542028,40.5079799,22.9476834
150542029,40.5078046,22.9477424
150542030,40.5071189,22.9480053
150542031,40.5057850,22.9485139
150542032,40.5040573,22.9491353
150542033,40.5022616,22.9498086
150542123,40.5116114,22.9363778
150542124,40.5119796,22.9373295
150542125,40.5121495,22.9377620
150542126,40.5121750,22.9378304
150542127,40.5123895,22.9377019
150542128,40.5128839,22.9373783
150542129,40.5131192,22.9372541
150542130,40.5133365,22.9371826
150542131,40.5134807,22.9372421
150542132,40.5135381,22.9373610
150542133,40.5136404,22.9376034
150542149,40.5112071,22.9350281
150542150,40.5101090,22.9312113
150542151,40.5100930,22.9340507
150542152,40.5105396,22.9355161
150542157,40.5108187,22.9341755
150542160,40.5113024,22.9340746
150542956,40.5083451,22.9238606
150542957,40.5088235,22.9236261
150543322,40.5077241,22.9215466
150543458,40.5083851,22.9259835
150543459,40.5084941,22.9258454
150543460,40.5086270,22.9256817
150543461,40.5086798,22.9256347
150543472,40.5094371,22.9292430
150543521,40.5098596,22.9290027
150543522,40.5103349,22.9287456
150543576,40.5031744,22.9164216
150543577,40.5031976,22.9167977
150543713,40.5001402,22.9204853
150543734,40.4996683,22.9179768
150543735,40.4997070,22.9184913
150543736,40.4997380,22.9188735
150543737,40.4997683,22.9190425
150543738,40.4998077,22.9193992
150543739,40.4998222,22.9195291
150543740,40.4998304,22.9199445
150543741,40.4998202,22.9202992
150543742,40.4998181,22.9204107
150543791,40.5018263,22.9170835
150543792,40.5015285,22.9171345
150543793,40.5013633,22.9171398
150543794,40.5011654,22.9171184
150543795,40.5009717,22.9171237
150543796,40.5008098,22.9171443
150543797,40.5006499,22.9171674
150543798,40.5004628,22.9171921
150543799,40.5004119,22.9172082
150543800,40.5003364,22.9172846
150543801,40.5002803,22.9174349
150543802,40.5002600,22.9174686
150543803,40.5001895,22.9175193
150543804,40.5001416,22.9175341
150543805,40.4997704,22.9175676
150543806,40.4996491,22.9175771
150543826,40.5019821,22.9203058
150543840,40.4983417,22.9222738
150544083,40.5008382,22.9290273
150544084,40.5007841,22.9290797
150544085,40.5007188,22.9291253
150544086,40.5006434,22.9291601
150544089,40.5004302,22.9292244
150544090,40.4994599,22.9284938
